Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRZ11,OUT046,2059.462481
FDK41,OUT049,1425.323572
FDE56,OUT049,1125.146314
FDH34,OUT013,2969.913212
DRI49,OUT013,1326.445199
DRI59,OUT046,3548.189467
DRC36,OUT049,2931.296634
FDS15,OUT019,254.4478633
FDI07,OUT018,2837.101176
FDZ15,OUT018,1596.477829
NCX41,OUT027,4775.35483
NCO29,OUT019,693.5887776
FDF57,OUT013,2741.607553
FDI33,OUT035,1665.632983
DRJ47,OUT049,2804.880858
FDB34,OUT046,1433.664934
FDY22,OUT027,3726.268348
DRL11,OUT017,2577.210887
FDY46,OUT035,3166.459152
FDG17,OUT013,3823.222227
FDE52,OUT018,1168.138592
DRP47,OUT027,5340.569943
FDO01,OUT010,189.0823245
FDL09,OUT046,2732.551644
FDR57,OUT013,2562.45698
DRD37,OUT035,1053.651905
FDQ36,OUT027,2135.040705
FDL33,OUT049,3178.629379
FDL48,OUT045,854.2410383
FDL28,OUT049,3705.408734
NCN29,OUT046,840.0043966
FDO13,OUT035,2773.08213
FDB38,OUT045,2591.392136
FDI36,OUT035,3312.447182
FDI58,OUT035,1670.780143
FDH22,OUT018,1763.681248
FDQ27,OUT013,1693.455139
FDT33,OUT046,2708.977425
FDC56,OUT045,1866.985309
FDF14,OUT046,2690.316437
FDQ39,OUT017,3075.593083
NCM43,OUT017,2717.580451
FDS46,OUT035,2135.930346
FDI22,OUT049,3352.079785
NCE43,OUT045,2619.931978
FDZ36,OUT010,1069.80176
FDR13,OUT019,13.73578849
FDP46,OUT018,1194.934121
FDW56,OUT019,1113.433303
FDB40,OUT017,2395.959137
FDM28,OUT018,2537.62944
FDV49,OUT013,4183.16944
NCS53,OUT018,2187.474972
FDO03,OUT049,3690.373013
FDT15,OUT035,3063.918994
FDD33,OUT049,3724.457566
FDX13,OUT017,4054.498609
FDH60,OUT013,3176.75551
DRH51,OUT046,1356.773443
NCL07,OUT049,843.1511385
FDW51,OUT045,3299.518929
FDF21,OUT019,1093.065242
FDH26,OUT019,355.5113547
FDJ03,OUT049,897.512039
FDU35,OUT017,1683.782499
DRL01,OUT018,3466.336925
FDE59,OUT045,654.0996932
FDI60,OUT035,1278.240657
DRH39,OUT035,1326.133717
FDK36,OUT049,967.5986143
FDN52,OUT045,1299.37828
FDU12,OUT017,4260.948516
NCT05,OUT027,5459.955984
FDS37,OUT027,3356.523636
FDK24,OUT017,873.9828285
DRF36,OUT013,3111.182146
FDN46,OUT010,315.9212663
NCN06,OUT045,2482.473155
FDD59,OUT035,1553.908587
FDM14,OUT045,1727.398024
FDO10,OUT018,749.4361401
FDU35,OUT013,1614.309858
NCA30,OUT018,2672.457702
NCO41,OUT049,1654.762058
FDI24,OUT046,2826.38979
FDZ16,OUT046,3018.495256
FDV47,OUT046,1421.842964
FDV16,OUT045,581.0358017
FDZ22,OUT035,1510.285699
FDO20,OUT010,2059.239993
FDW38,OUT013,927.4101668
FDW52,OUT045,2565.226917
FDT43,OUT019,1009.32823
NCS29,OUT045,4076.982071
NCC31,OUT017,2531.226023
FDA21,OUT017,3043.833068
FDQ55,OUT046,1977.580215
NCE54,OUT049,1338.129965
FDD45,OUT017,1657.752917
NCP17,OUT017,1135.788177
FDR47,OUT035,3208.366397
DRM35,OUT013,2784.438082
FDR47,OUT019,1111.242744
FDX19,OUT010,1774.358338
FDV22,OUT027,3998.263156
FDQ46,OUT027,3412.845279
DRO47,OUT045,1897.376988
FDB44,OUT010,1464.617396
FDN02,OUT010,1323.979985
FDW10,OUT045,2741.05144
FDJ41,OUT019,2173.074967
FDM50,OUT046,1055.451663
FDW10,OUT035,2977.503225
FDY48,OUT049,1783.348427
NCE30,OUT027,4768.59467
FDO04,OUT045,892.1100559
FDQ26,OUT010,985.6597734
NCX29,OUT018,2016.685816
FDE39,OUT046,1861.306702
NCR54,OUT027,4492.700759
NCP55,OUT027,2429.896551
FDX22,OUT017,3461.930671
FDI05,OUT035,1266.748941
FDC51,OUT027,3446.281642
FDC10,OUT013,1950.120725
FDJ46,OUT045,2759.604723
FDV10,OUT010,1130.351703
FDX12,OUT027,5275.1072
FDL43,OUT019,671.0954612
DRB13,OUT046,3116.721721
FDF59,OUT027,3546.890764
FDT35,OUT049,2811.610417
NCJ19,OUT035,1115.380067
FDT35,OUT018,2527.041499
FDI48,OUT046,924.7327327
DRC24,OUT019,566.8312285
NCZ05,OUT017,1709.69694
FDJ57,OUT049,3346.573229
FDX11,OUT017,3004.88197
FDE09,OUT035,1986.673667
NCK06,OUT049,2010.943688
DRE37,OUT017,3121.575924
FDV56,OUT046,1824.345409
FDY43,OUT017,2747.987347
FDV35,OUT013,2460.801717
FDF05,OUT019,2156.30161
FDA36,OUT035,3105.244822
FDS13,OUT027,5558.320172
FDU47,OUT013,2309.034362
FDI36,OUT010,1230.204035
FDH48,OUT046,1462.26534
FDZ14,OUT013,1923.064168
FDS46,OUT013,2000.873223
FDE21,OUT017,2021.434399
FDA26,OUT049,3514.37021
FDV12,OUT046,1702.562641
FDL46,OUT019,61.44145848
FDN57,OUT013,2307.348919
NCJ18,OUT017,1896.299466
FDO36,OUT045,2829.955349
FDX55,OUT018,3172.247797
FDT25,OUT019,23.63706251
FDD16,OUT049,1296.265709
NCX18,OUT013,3110.854494
NCG55,OUT018,1570.591764
NCV18,OUT049,1395.262748
NCS18,OUT035,1881.211289
FDC37,OUT045,1728.833265
FDE47,OUT046,2079.75381
DRG49,OUT019,1968.527655
FDC39,OUT049,3311.180924
FDH24,OUT019,646.8015454
FDV39,OUT027,4572.870779
NCL17,OUT045,2202.562514
NCY53,OUT035,1962.479846
FDH52,OUT013,1053.757833
NCD19,OUT018,636.8723583
FDI44,OUT046,1295.412591
DRD49,OUT027,5194.798486
FDN08,OUT035,2108.465592
FDO20,OUT027,5440.699191
FDY02,OUT046,4084.865975
FDX23,OUT045,1509.056902
FDX01,OUT017,1966.039646
FDH20,OUT027,3093.016947
NCX41,OUT017,3418.713771
FDD21,OUT027,3376.462408
DRH11,OUT019,1060.173972
DRE60,OUT018,3286.06033
FDB10,OUT013,3742.764312
FDH38,OUT013,1924.240261
NCL07,OUT018,425.0315013
FDD48,OUT046,1890.129665
NCT54,OUT027,2916.620922
FDF32,OUT027,4614.575655
DRH51,OUT045,1318.729079
DRG03,OUT035,2568.539032
NCY42,OUT019,356.1201949
FDH32,OUT017,1642.560164
NCJ06,OUT027,3377.774452
FDH47,OUT027,3067.33369
FDZ08,OUT018,1109.154138
FDK16,OUT017,1528.172887
DRG01,OUT018,1043.943757
NCM53,OUT027,3122.82402
NCB07,OUT035,3247.939226
NCZ06,OUT035,4106.974951
FDU48,OUT049,2211.279451
NCB55,OUT027,2370.595471
FDP15,OUT013,4058.831272
FDF17,OUT046,3082.695947
NCN06,OUT049,2649.315039
DRM48,OUT018,430.7319751
FDH10,OUT046,3265.84026
FDC60,OUT018,1188.497088
FDE35,OUT018,813.6637681
DRI23,OUT013,2532.45999
NCR38,OUT013,3948.914015
FDP04,OUT035,1181.784602
NCW17,OUT045,2042.198254
FDX34,OUT017,2036.083612
NCK53,OUT045,1529.564198
NCO54,OUT010,955.6254901
NCH55,OUT046,2059.259889
FDT44,OUT027,3342.262997
DRG49,OUT046,3889.246613
FDX46,OUT010,910.5625147
DRG36,OUT049,2830.074213
FDU37,OUT049,1364.379289
FDK10,OUT049,3002.468156
DRF37,OUT027,5596.217346
FDC44,OUT035,1949.748029
FDP15,OUT046,4025.507477
FDZ27,OUT027,2248.560781
FDY22,OUT019,300.5406567
DRG51,OUT035,2751.164673
FDN58,OUT045,3677.429673
FDW01,OUT049,2546.329202
FDX24,OUT018,1295.420109
FDO51,OUT017,808.1143127
FDJ52,OUT027,3996.617669
NCY06,OUT010,136.8635811
FDE20,OUT018,2486.953404
FDT23,OUT010,618.1572577
FDQ51,OUT046,879.4490832
FDE35,OUT046,1110.932611
FDB46,OUT013,3317.407893
NCG19,OUT035,3771.858695
NCL06,OUT018,3799.201962
FDT36,OUT019,1256.543639
FDC56,OUT049,2027.665571
FDJ26,OUT049,3500.427518
FDZ59,OUT017,2775.830252
FDV11,OUT027,4296.630699
FDR13,OUT010,2.057561833
FDI15,OUT018,3954.545413
FDF47,OUT018,3301.640465
NCB54,OUT019,111.2492333
NCK19,OUT027,4481.723726
FDX16,OUT017,2450.979489
FDL50,OUT045,2025.376226
NCE31,OUT035,689.3616972
DRJ01,OUT049,2672.276576
FDE22,OUT013,2576.574211
FDY20,OUT019,450.04245
NCO14,OUT045,713.8998727
NCR50,OUT017,2501.300246
DRM47,OUT017,3082.934956
FDO27,OUT010,469.1839522
FDJ20,OUT027,3490.981045
NCX17,OUT013,3656.505443
FDG59,OUT049,797.1875462
FDD52,OUT045,1623.325198
FDO48,OUT017,3649.419258
FDC59,OUT019,795.1340442
FDS15,OUT018,1456.268948
FDB47,OUT035,3478.432479
FDV14,OUT019,569.5939072
FDB27,OUT013,2997.235531
FDA35,OUT035,2206.691138
FDN51,OUT018,3858.320684
FDO39,OUT019,867.3568721
FDB28,OUT049,3123.200788
DRJ25,OUT046,879.707068
FDH46,OUT027,3124.593797
FDI10,OUT045,2718.390035
FDU21,OUT018,346.113564
FDD09,OUT049,2990.065834
FDD10,OUT046,2922.362516
FDN31,OUT010,1129.145895
FDA46,OUT018,2820.556252
FDM56,OUT046,1768.55138
FDF11,OUT010,1965.951634
FDS32,OUT018,2050.185887
NCM06,OUT013,2402.458269
FDZ26,OUT045,3650.284587
FDO01,OUT013,2136.478452
FDJ46,OUT049,2869.152022
FDG26,OUT019,2132.749899
FDZ38,OUT035,2884.21505
NCO55,OUT013,1694.070458
FDT60,OUT035,2161.199197
FDW37,OUT049,1561.291883
NCK42,OUT018,3083.190527
FDA45,OUT046,2781.063619
FDW55,OUT018,3764.068531
FDY44,OUT017,3255.283853
FDQ31,OUT017,1534.230979
FDM09,OUT049,2825.26588
FDH12,OUT018,1442.206097
NCQ43,OUT035,1965.653185
FDT33,OUT035,2850.410479
NCT41,OUT018,2104.41729
DRJ25,OUT010,1080.771856
NCQ41,OUT046,3126.503279
NCN17,OUT049,1689.226
DRO35,OUT027,3330.923374
FDU27,OUT018,588.95521
FDY43,OUT027,4194.707579
FDG46,OUT035,2065.314275
DRL49,OUT018,2085.563757
NCB55,OUT049,991.4413496
FDK28,OUT049,4109.115194
FDO49,OUT045,841.6727343
FDT03,OUT013,2891.030705
FDW33,OUT027,3132.355164
FDR02,OUT035,1894.175535
FDF50,OUT013,3110.447889
FDA40,OUT018,1151.254645
NCT53,OUT018,2344.873199
FDY60,OUT035,2489.028675
FDP44,OUT027,3160.356479
NCQ50,OUT045,3329.462193
NCC30,OUT017,2897.427378
FDQ60,OUT018,1691.936574
FDG41,OUT046,1761.021155
FDQ03,OUT046,3780.573853
FDM03,OUT045,1615.501295
FDZ51,OUT018,1243.097159
DRF51,OUT035,721.0806779
FDF39,OUT017,4173.511912
FDW52,OUT035,2691.453676
FDY22,OUT049,2478.278711
FDG14,OUT013,2434.676624
FDA57,OUT017,797.053326
FDL45,OUT019,117.6952391
FDX28,OUT046,1526.463008
NCQ54,OUT013,2708.783804
FDH40,OUT045,1252.362997
FDU52,OUT035,2610.594795
FDT60,OUT010,77.7080474
FDK08,OUT045,1600.842498
FDN04,OUT049,2937.680718
FDE50,OUT013,3039.814775
FDI16,OUT049,908.2051507
FDM50,OUT049,1163.52214
NCV30,OUT049,1109.24203
FDT44,OUT013,1886.672066
FDY60,OUT013,2390.93616
FDT56,OUT017,1101.16973
FDV58,OUT018,2805.018406
FDU04,OUT013,1963.254735
NCN05,OUT027,4338.364802
FDI53,OUT018,2247.426402
FDD34,OUT046,2658.362377
FDW47,OUT027,3446.771428
FDT51,OUT027,3261.489299
FDO27,OUT013,1494.745512
NCQ18,OUT018,1320.598393
NCW05,OUT013,1704.692907
FDI15,OUT010,2116.819049
NCH43,OUT010,1467.599114
FDT40,OUT049,2036.74341
NCG19,OUT017,3681.441399
NCM30,OUT035,844.5542667
FDB38,OUT017,2652.997231
FDB22,OUT046,2454.517146
FDC58,OUT046,795.5870658
NCI29,OUT013,2230.62295
FDA23,OUT010,264.4689014
DRG48,OUT013,2368.565502
FDV21,OUT013,1968.967614
NCG18,OUT019,293.1217132
FDG40,OUT045,538.4241233
FDU24,OUT018,1275.58656
FDA22,OUT049,2758.64928
FDY35,OUT046,907.3634287
FDJ15,OUT045,2829.79455
NCW18,OUT018,3467.783911
FDK56,OUT018,2715.867037
FDF44,OUT046,2195.183116
FDP51,OUT049,1993.098108
FDU22,OUT027,3321.330128
FDM28,OUT017,2873.759818
NCL42,OUT046,3860.532333
FDJ15,OUT019,985.0332473
FDI32,OUT018,1625.976245
DRL11,OUT046,2536.693002
DRO59,OUT018,953.4864944
FDA07,OUT019,124.0465648
NCO53,OUT013,2810.604494
FDO21,OUT045,3562.7916
FDW39,OUT045,2794.529234
NCV17,OUT013,2099.378835
FDE22,OUT046,2532.609965
NCB06,OUT018,2220.028951
DRF48,OUT017,3063.561712
FDB05,OUT013,3846.727811
FDP28,OUT027,5503.720925
FDP23,OUT046,3524.959114
NCS41,OUT018,2626.753554
FDS40,OUT018,388.8966097
FDA16,OUT017,3504.176477
FDN20,OUT035,2877.745506
FDF04,OUT027,5492.454536
DRG36,OUT018,2441.924524
FDW16,OUT018,1251.910579
FDU09,OUT017,1021.695386
FDW01,OUT046,2486.832856
FDB15,OUT045,4017.42652
NCJ17,OUT049,1412.504841
NCT18,OUT018,2613.593808
FDG16,OUT018,3033.084353
FDP27,OUT017,3038.966344
FDQ44,OUT027,3436.685087
FDL50,OUT027,3507.537916
FDW57,OUT027,4291.217221
FDS34,OUT013,1888.134237
NCV30,OUT035,1163.454735
FDD26,OUT018,2693.111313
FDA03,OUT045,2283.165543
FDS27,OUT018,2838.226525
FDM12,OUT013,3032.168986
NCV42,OUT027,3216.736082
NCS41,OUT046,2943.835234
FDN56,OUT018,2035.816257
DRK59,OUT046,3662.367023
NCG18,OUT046,1692.895446
NCN26,OUT017,1950.903378
FDI60,OUT027,2560.797901
NCI43,OUT049,935.518997
NCL17,OUT049,2329.340193
FDQ19,OUT019,2011.958443
FDY43,OUT049,2750.133354
FDR36,OUT049,843.883271
FDJ58,OUT049,2841.248965
DRY23,OUT045,766.3633447
FDK26,OUT027,4483.406111
DRH03,OUT045,1450.67164
FDC10,OUT010,30.28254849
FDD23,OUT013,3035.829226
FDP32,OUT045,1999.620151
FDO31,OUT035,1539.233047
FDQ57,OUT013,2344.353408
FDX32,OUT027,3781.354707
FDC39,OUT027,4618.278607
FDU55,OUT046,4176.602561
FDL45,OUT013,2011.072682
DRK37,OUT049,3124.952431
FDK22,OUT013,3425.544154
DRG37,OUT027,4010.403733
FDK22,OUT017,3482.860761
DRH36,OUT018,1005.093981
DRC36,OUT018,2573.100619
DRE03,OUT027,2191.788897
FDF34,OUT046,3194.858861
FDZ22,OUT046,1382.715786
FDC44,OUT010,122.4253782
FDN31,OUT027,4449.12295
FDO03,OUT017,3692.971134
FDA01,OUT049,1065.767104
NCH42,OUT049,3706.815305
FDF46,OUT018,1586.83297
DRL35,OUT046,765.7917642
FDW46,OUT049,1175.586552
FDB58,OUT046,2340.187433
FDD47,OUT018,2452.443832
NCO17,OUT045,1828.112478
FDJ26,OUT017,3533.610153
FDU37,OUT045,1278.461539
